,locus_ID,20190709-RC1-AM-BOTTOMTPM,20190709-RC7-AM-BOTTOMTPM,20190716-RC1-AM-BOTTOMTPM,20190716-RC1-AM-TOPTPM,20190716-RC2-AM-BOTTOMTPM,20190716-RC7-AM-BOTTOMTPM,20190716-RC9-AM-BOTTOMTPM,20190723-RC1-AM-BOTTOMTPM,20190723-RC2-AM-BOTTOMTPM,20190723-RC7-AM-BOTTOMTPM,20190723-RC9-AM-BOTTOMTPM,20190730-RC1-AM-BOTTOMTPM,20190730-RC2-AM-BOTTOM-BUOYTPM,20190730-RC7-AM-BOTTOMTPM,20190730-RC9-AM-BOTTOMTPM
1785,NODE_6318_length_2717_cov_15.978212,162.82326,461.986426,316.776847,78.509742,332.20589,617.511913,492.006711,0.0,0.0,145.410771,452.759629,99.48663,118.087168,257.948544,534.373385
1786,NODE_6602_length_2640_cov_35.555126,887.303733,1024.058768,471.633662,20.236298,756.972352,1527.710773,1174.605651,0.0,29.897309,334.423907,988.566779,410.279837,304.333526,947.422253,1538.082111
1787,NODE_6653_length_2626_cov_30.189032,571.04803,871.039923,401.31788,20.351082,773.606811,1225.202082,1199.271917,56.43504,45.099898,363.10757,773.252305,309.453643,214.236212,551.616005,923.467951
1788,NODE_6686_length_2618_cov_40.262193,967.815098,973.138732,658.818151,40.834519,927.34296,1412.844296,1508.274121,28.309273,45.246299,535.201298,983.565659,448.440753,399.154993,939.116766,1320.222185
1789,NODE_6799_length_2592_cov_9.243595,220.08153,473.548899,147.953528,20.63534,294.016667,713.918731,626.062886,0.0,45.728737,117.588765,350.030077,209.181288,93.091923,355.926875,397.957384
1790,NODE_6830_length_2583_cov_35.133307,589.05942,950.609688,705.363416,82.847674,756.193862,955.401212,1092.831222,0.0,91.79628,318.66591,899.40687,314.935256,436.033534,748.516493,1198.303932
1791,NODE_7089_length_2523_cov_40.920989,603.984249,987.200959,646.974372,84.949349,850.870493,1691.822827,1260.509353,29.446284,15.686794,435.647874,1066.356815,466.435359,542.835671,784.929575,1108.24941
1792,NODE_7114_length_2520_cov_31.190669,554.354504,888.357099,419.157141,63.792926,681.554595,1203.601118,1065.777007,0.0,62.826723,339.26682,1076.829791,251.476164,511.549862,733.530457,1109.657307
1793,NODE_7132_length_2517_cov_16.528432,580.288499,701.566278,267.072358,21.291349,379.119423,937.316665,814.386629,59.042338,31.453235,230.509015,534.536293,143.883221,256.098598,332.256772,772.917416
1794,NODE_7433_length_2457_cov_28.109908,621.300121,771.277362,704.506137,21.846971,408.385998,1259.250515,1222.357994,0.0,48.408784,261.409956,889.468359,258.359994,328.435543,538.292973,1016.15122
1795,NODE_7481_length_2448_cov_24.413707,441.814846,877.546507,432.20703,131.596954,859.003274,942.377618,1388.408708,0.0,32.399111,349.913896,630.557121,259.374284,197.831859,540.406275,597.158458
1796,NODE_7495_length_2445_cov_33.699163,676.602001,762.398485,708.166526,87.846376,918.766174,1426.915151,1245.408047,30.450438,0.0,475.504919,1102.774804,519.428307,528.240116,793.634455,921.827187
1797,NODE_7603_length_2425_cov_25.345992,341.281488,560.543753,357.176219,0.0,512.703209,975.08775,905.74251,0.0,32.727173,239.846028,796.802694,299.431895,466.266852,382.118161,1030.497937
1798,NODE_7696_length_2407_cov_16.355867,238.160207,617.586355,280.005013,44.665269,496.899012,748.827911,677.359795,30.96487,16.494294,229.0377,621.334648,188.641109,167.849749,238.440514,481.370755
1799,NODE_7921_length_2364_cov_26.821568,431.63728,696.592903,366.9526,45.535823,506.508478,858.733738,780.57678,0.0,16.815157,285.381012,741.614997,269.239639,205.325081,598.358431,749.048481
1800,NODE_8017_length_2346_cov_42.297687,571.177943,1188.538044,863.194567,0.0,817.027683,1779.590733,1573.944846,31.828028,50.859627,444.664652,1040.823651,426.567559,448.511323,904.913156,1145.839017
1801,NODE_8063_length_2338_cov_30.677617,436.777925,881.115888,371.284173,138.23659,697.00176,1061.989722,1184.773043,0.0,51.045887,420.040718,906.820882,155.68406,519.40204,737.937047,601.159832
1802,NODE_8102_length_2330_cov_31.029890,602.778532,911.56906,579.658508,46.248568,905.298014,1477.687014,1311.080037,0.0,68.311355,395.235748,800.318083,234.385242,278.029256,550.741221,1023.113381
1803,NODE_8109_length_2329_cov_45.986807,740.113919,898.37676,538.499702,23.134935,782.205538,1332.949947,1281.177266,0.0,17.085689,408.598025,1365.878244,508.068342,695.391582,987.990345,1128.567805
1804,NODE_8126_length_2326_cov_26.731836,521.540568,695.159882,580.71695,46.33389,659.603586,1043.555963,916.387779,0.0,68.437132,343.168396,905.098294,352.22579,382.991766,532.730126,841.026855
1805,NODE_8236_length_2309_cov_31.685004,802.317844,1016.627172,627.062987,46.700049,997.161838,1443.08845,1169.894008,32.375433,34.488446,372.480976,1061.677674,591.677217,210.546688,843.756043,953.634698
1806,NODE_8522_length_2259_cov_24.531307,453.177037,646.98151,727.404004,0.0,680.464297,801.177514,756.390538,0.0,52.961205,326.852051,681.390922,363.444877,215.52952,471.170472,840.732812
1807,NODE_8621_length_2244_cov_37.448607,570.538621,949.111855,646.39282,0.0,749.565104,1437.281077,1428.387308,33.384107,0.0,342.914148,1192.851124,406.728035,470.319826,949.10918,1229.196482
1808,NODE_8754_length_2225_cov_37.841014,518.197664,872.051533,130.454042,97.195399,842.842715,1424.945432,1652.082645,33.69093,17.943496,442.956476,1203.832244,738.832006,620.655171,1017.687075,1433.464436
1809,NODE_8935_length_2200_cov_39.617716,582.813637,1027.424414,572.145977,24.596311,787.4528,1339.236671,1232.071809,34.103342,54.488092,448.368245,1285.365106,415.481377,295.628434,888.740979,1060.359668
1810,NODE_9043_length_2186_cov_31.666823,586.830854,1092.79181,708.987263,24.766092,726.772158,1296.54742,1175.248617,34.338734,0.0,395.02487,1008.507994,753.022959,409.27911,915.206801,1180.069036
1811,NODE_9106_length_2177_cov_25.741282,442.082044,790.3137,445.070425,0.0,553.018193,937.642612,852.557736,0.0,18.369147,311.757318,658.456784,210.104321,298.97673,469.855005,1072.44204
1812,NODE_9315_length_2150_cov_25.912649,1164.968463,1720.697259,90.20706,126.068146,829.463987,158.375011,797.595945,69.918434,93.087849,114.899606,188.239746,170.358863,189.378388,414.10061,514.886116
1813,NODE_9385_length_2141_cov_33.760786,450.095191,1236.770353,588.977065,75.984157,788.158038,1325.733655,901.349753,0.0,37.403755,418.397384,979.858061,470.610482,304.372553,769.558782,1178.120321
1814,NODE_9413_length_2138_cov_10.624100,120.206956,283.544604,272.24279,50.732849,293.18408,185.881667,334.336795,0.0,0.0,187.841015,453.476969,85.695025,76.207752,423.433311,575.563806
1815,NODE_9643_length_2111_cov_7.393482,274.198872,559.791047,0.0,51.434157,320.062957,53.837291,237.256649,249.60052,170.896521,131.837703,52.364916,217.195615,231.765092,168.943818,262.585326
1816,NODE_9786_length_2095_cov_36.368137,706.509358,1067.802526,370.955533,51.858971,921.951618,1139.845218,1093.520019,0.0,38.289982,413.542315,1003.164834,306.582359,428.391337,681.350258,1412.026089
1817,NODE_9796_length_2094_cov_8.635606,122.934558,228.932885,92.786233,25.942878,161.424124,298.683823,239.330498,0.0,57.464571,29.553961,387.386739,43.820074,155.858648,234.334977,588.648179
1818,NODE_9956_length_2075_cov_39.400990,869.057216,786.077865,749.561169,26.19998,675.325386,1727.457707,1691.841601,0.0,19.344266,462.616555,906.947901,265.522963,236.091038,839.048064,1575.382549
1819,NODE_10014_length_2068_cov_45.793840,623.02648,1407.744201,611.224341,78.887975,794.636192,2174.049854,1490.093403,0.0,38.829993,434.352862,1427.885741,488.573841,592.377539,875.709207,1312.659234
1820,NODE_10192_length_2048_cov_26.011039,1762.903909,1594.589593,380.071298,186.019598,590.417567,361.508936,385.201569,221.073583,137.339737,196.765687,270.566305,269.311177,798.143265,370.95698,693.425683
1821,NODE_10333_length_2032_cov_28.472433,730.221449,756.794554,239.548511,26.801093,738.310686,1065.663974,1130.108761,37.160129,79.148311,580.06075,1055.13666,181.071658,482.94922,704.225948,1246.663207
1822,NODE_10354_length_2030_cov_34.444051,635.652442,836.51906,815.324708,80.489172,810.617223,954.498845,1131.31045,37.199823,19.808168,229.21542,746.670651,407.845923,282.019489,749.038427,913.167415
1823,NODE_10620_length_2002_cov_33.752953,645.288205,993.411145,486.797026,0.0,653.408118,1196.836062,933.080269,37.764585,80.432867,372.300614,1053.842891,572.161676,327.171123,648.573935,1143.345703
1824,NODE_10767_length_1986_cov_19.052305,325.463332,581.862194,147.301732,0.0,683.483102,718.583628,760.206338,0.0,40.567581,344.255705,820.625056,185.621992,123.756195,564.002703,779.294488
1825,NODE_10853_length_1977_cov_6.878772,163.535453,178.669859,0.0,0.0,196.237884,346.611805,363.785437,0.0,0.0,141.527054,318.63108,93.269579,82.909728,181.372643,257.69351
1826,NODE_10860_length_1976_cov_28.324310,458.150709,861.336829,493.673397,27.626563,834.465386,1127.102577,1164.750618,0.0,0.0,298.943296,881.406597,466.60406,456.252726,657.836991,752.238926
1827,NODE_10962_length_1965_cov_17.764398,362.163127,621.317161,297.984879,0.0,395.057137,785.010013,402.808429,0.0,41.037875,269.099988,490.559846,563.328708,208.641926,479.260634,599.148692
1828,NODE_11391_length_1924_cov_28.344034,505.304263,803.020197,609.631063,0.0,909.312535,1100.504624,1123.945718,0.0,83.976447,307.724497,984.630956,240.161992,426.907768,770.584394,1112.931169
1829,NODE_11446_length_1919_cov_36.057403,810.778313,838.85149,458.505033,28.520683,810.550166,1252.736347,1465.257227,0.0,126.321417,471.015111,1006.792912,626.191601,513.734245,936.690028,1261.965716
1830,NODE_12150_length_1857_cov_6.128746,22023.158728,156.496363,52.779675,177.368071,157.467605,123.621291,0.0,245.921959,109.099231,117.831817,80.276888,4093.751038,177.451005,121.352821,33.539256
1831,NODE_12168_length_1855_cov_23.783889,630.974882,870.447603,634.092728,88.788543,735.706041,1113.89058,1130.427515,0.0,21.845495,303.352301,763.530867,299.89527,310.902735,631.777305,873.048681
1832,NODE_12234_length_1849_cov_31.799331,844.279469,908.473491,636.312927,29.701182,738.28973,1086.755571,1290.888959,0.0,0.0,490.464025,1048.545743,401.277065,311.998285,669.96006,1246.825068
1833,NODE_12355_length_1841_cov_55.626540,1901.219104,1941.64086,2355.223572,2018.498468,3368.357388,1791.720245,2268.06061,2593.065854,1972.649697,1906.107628,1783.877113,1656.573773,2796.214996,2546.771746,1853.473094
1834,NODE_12546_length_1825_cov_40.907910,856.412062,903.814209,699.130689,30.128745,1042.983329,1448.674781,1269.69765,41.77364,22.237586,411.730159,1104.580085,305.284288,858.959599,816.280821,1401.514238
1835,NODE_12580_length_1822_cov_24.494058,500.472699,816.672798,754.249185,30.183058,803.726259,914.92581,834.733353,41.84894,22.277571,240.607829,685.037399,305.833861,271.736012,644.288129,890.367949
1836,NODE_12758_length_1808_cov_30.878494,612.863548,734.072138,651.910596,30.439127,567.331927,1049.871159,1322.794123,0.0,22.466083,398.629571,1095.315548,257.020767,411.038082,649.746715,1139.673879
1837,NODE_13024_length_1789_cov_31.394464,109.409896,597.712347,1208.901932,0.0,0.0,579.263053,324.392827,341.564068,386.360418,1367.581507,3282.482923,1820.072322,831.584442,252.809407,1711.962513
1838,NODE_13511_length_1754_cov_24.701001,596.291075,795.894102,729.7979,31.4689,850.733608,1052.159545,971.267768,0.0,92.896383,412.081093,1068.345959,478.266238,519.253772,516.689957,1071.133047
1839,NODE_13566_length_1750_cov_25.655457,298.893188,872.113573,619.051133,0.0,643.755002,1648.088722,872.275994,0.0,23.282285,287.383448,921.090484,266.370024,283.935761,466.187561,894.854317
1840,NODE_13567_length_1750_cov_14.705605,112.084946,593.779454,225.109503,31.547958,643.755002,659.235489,747.665138,0.0,0.0,323.306379,664.041977,159.822014,425.903641,362.590325,823.265972
1841,NODE_13928_length_1726_cov_13.040694,341.391422,546.337776,342.759116,0.0,369.369357,803.068336,632.537196,0.0,0.0,109.413841,304.489106,270.440678,144.124735,315.541305,654.159912
1842,k141_550628_length_1681_cov_20.0000,390.508858,1066.73002,352.738446,0.0,438.645123,929.867806,1128.605484,45.722548,24.334016,356.685919,761.366982,501.153089,346.151536,730.911643,897.992913
1843,NODE_15023_length_1660_cov_20.016199,237.574463,682.124351,417.196579,100.31423,681.88459,872.899257,792.202367,0.0,24.673232,133.242698,648.06126,282.304633,300.817483,494.076096,627.234976
1844,NODE_15162_length_1652_cov_27.137758,636.917271,949.009357,599.138939,0.0,774.905849,1193.432296,1327.36564,0.0,124.024789,248.771991,958.80611,283.813799,504.026246,662.289896,1029.858374
1845,NODE_15224_length_1649_cov_26.487453,398.872582,792.430071,660.359086,67.369476,716.72024,1477.174589,1197.018545,0.0,0.0,441.01812,937.864543,568.767809,252.516237,608.318595,840.832844
1846,NODE_15560_length_1632_cov_36.057705,605.194808,1142.217379,728.574659,102.219547,845.704248,960.446402,1659.164267,47.242179,100.562037,504.275443,1087.538503,172.594958,459.730065,727.199725,1005.176147
1847,NODE_15733_length_1621_cov_42.141124,447.139372,1009.467443,550.476967,68.658677,1004.128431,1648.485743,1581.209215,0.0,0.0,644.840266,1235.6135,463.707916,411.697075,704.479091,1402.250462
1848,NODE_15754_length_1620_cov_30.011502,447.444565,727.312968,673.258368,0.0,456.730511,1434.435702,768.538056,0.0,25.346233,410.632759,886.518803,116.006138,154.491163,592.166522,935.473281
1849,NODE_16347_length_1592_cov_2.988289,82.938618,123.582182,0.0,35.023494,217.252473,182.766783,92.170841,0.0,0.0,0.0,214.073534,59.13367,104.988847,57.496127,119.218189
1850,NODE_16403_length_1589_cov_27.288787,457.116646,660.484668,375.063498,0.0,435.404853,1098.87416,831.265933,0.0,77.680822,339.596805,977.272781,355.544554,210.414322,662.589268,995.568416
1851,NODE_16756_length_1571_cov_38.525726,673.348391,877.912495,443.06048,0.0,818.783742,1409.439473,1028.853547,0.0,52.444849,404.599836,1158.730885,240.043899,532.681769,700.18987,1451.887637
1852,NODE_17009_length_1559_cov_29.253989,551.771248,1328.130859,510.623036,0.0,825.710352,1047.328989,1084.774685,0.0,26.446315,387.6521,827.813322,363.144474,268.603249,853.296904,691.488195
1853,NODE_17073_length_1556_cov_8.971352,0.0,211.266119,255.850677,0.0,190.95239,412.323596,141.794068,0.0,0.0,163.571133,243.998137,121.307458,53.834972,206.409437,570.683323
1854,NODE_17229_length_1548_cov_38.172806,812.802534,1147.392879,771.898886,36.132001,1088.213809,1847.164578,1568.654733,0.0,79.964799,370.146758,1398.81169,366.01316,433.13778,1097.289526,1311.929171
1855,NODE_17432_length_1539_cov_47.443396,818.087698,1261.790215,1035.797771,36.367441,1127.429231,1403.783257,1052.541638,0.0,53.656169,538.130066,1630.255736,736.788396,381.444691,1104.427921,1361.747197
1856,NODE_17912_length_1519_cov_29.353825,611.639511,933.102253,853.750753,36.901789,751.631162,923.786972,922.28478,51.163676,27.221038,441.010683,777.004094,373.797932,331.716162,757.181367,1088.663749
1857,NODE_18007_length_1515_cov_33.861644,657.255334,696.445314,592.771909,37.010549,884.917392,1196.700977,1557.870702,51.314455,0.0,252.746611,930.131852,374.897758,221.790387,745.010235,1049.87881
1858,NODE_18290_length_1503_cov_36.306630,2254.559771,1339.424736,332.207301,1045.539814,1322.535043,545.210575,589.37958,155.316524,220.350294,148.746775,152.180994,693.433427,671.256273,429.05652,720.289483
1859,k141_346032_length_1495_cov_24.8050,667.064345,751.024542,534.659234,37.564106,665.173122,1214.389965,1235.172758,0.0,0.0,342.020521,714.437161,253.663613,168.809465,709.08853,1278.707611
1860,k141_344294_length_1384_cov_31.9686,96.974221,698.475313,1309.927044,0.0,0.0,298.723501,161.544021,170.388316,332.283569,1398.296797,2950.146342,1382.917643,429.213071,437.003612,1673.432256
1861,k141_178786_length_1357_cov_17.0000,396.60928,394.028126,520.675169,0.0,407.346733,567.100017,880.827125,0.0,30.885314,142.967311,398.438812,282.798992,125.3671,171.855513,285.1886
1862,k141_202971_length_1357_cov_33.0000,297.45696,221.640821,0.0,41.886898,259.220648,43.623078,110.103391,0.0,30.885314,190.623082,85.379745,6716.47605,5578.835933,1821.668442,332.720033
1863,k141_472384_length_1342_cov_20.0000,602.431122,723.207425,225.92055,0.0,562.407553,1104.208643,947.647252,0.0,62.550259,193.029403,662.892461,143.18713,63.469898,452.473431,722.007891
1864,k141_441415_length_1252_cov_19.0000,597.530079,782.58684,488.259966,45.906425,851.125213,1527.981238,1326.445246,0.0,67.675185,234.95363,904.775367,232.410073,480.452149,677.926911,1198.196338
1865,k141_60629_length_1238_cov_25.0000,385.161403,765.376467,247.229735,0.0,492.56136,1402.420446,916.022641,64.471905,0.0,237.987345,821.723243,78.471965,69.516195,610.395528,580.482293
1866,k141_588710_length_1174_cov_27.2401,994.134771,958.753018,612.416518,0.0,871.77239,1694.821235,1492.279227,0.0,36.424008,393.424904,974.44757,500.41826,295.380906,932.582697,1234.132202
1867,k141_110730_length_1005_cov_20.0000,140.207964,731.542496,208.98098,59.290547,573.206613,921.226252,1165.399114,0.0,87.30709,235.765408,604.958342,199.991359,176.756571,583.368181,672.964177
1868,NODE_1_length_313783_cov_18.940162,531.107224,331.834032,590.585954,530.698283,235.854307,377.874884,416.545711,256.521645,419.746863,279.006703,254.368494,426.34995,363.698864,322.405662,388.860169
1869,NODE_2_length_207128_cov_19.534599,535.56772,356.012985,594.381815,536.838088,233.963658,386.930101,472.260261,275.272944,459.913658,294.644155,259.338537,456.380035,382.061599,337.188678,397.722847
1870,NODE_8_length_130501_cov_21.650123,597.575651,392.55577,660.764931,590.001129,265.053414,431.403169,543.49365,274.123896,475.923611,321.264816,276.799125,490.719656,432.573303,369.720729,443.607662
1871,NODE_10_length_116092_cov_23.135982,662.077418,432.468871,691.153901,638.765217,282.450336,440.671769,547.708409,306.39133,517.118801,343.001764,306.512486,469.246163,456.876016,385.116624,466.803067
1872,NODE_11_length_114527_cov_19.502490,571.091641,361.571931,596.550829,560.851454,242.599553,394.338726,474.392963,282.570459,448.025262,290.539782,267.844159,482.01595,401.550426,341.92525,390.506872
